0000000601,scans,0000000052,DataLength
"header",0000000040,"lines"
"Date",19/11/2020,"Time",11:33:55
"ID","EQP HIGH ENERGY #15031","Version",3
"Scans",1
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","+ion SIMS","SEM","energy",0.00,30.00,0.05,100.000%,100.000%,1.000000,1.000000,
"Environment",
"Global","+ion SIMS"
"1st-dynode",-3500,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"D.C.quad",-2,"%"
"F1",0,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"axis",-40.0,"V"
"cage",0.0,"V"
"delta-m",0,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",100.0000,"uA"
"energy",5.75,"V"
"extractor",-42,"V"
"focus2",-352,"V"
"gate_delay",0.1,"uS"
"gate_width",30.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"horiz",10,"%"
"lens1",-68,"V"
"lens2",-112,"V"
"mass",28.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1900,"V"
"plates",7.27,"V"
"reference",0.0,"V"
"resolution",0,"%"
"suppressor",-200,"V"
"transit-energy",3.00,"V"
"vert",30,"%"
"Data",1
"Cycle","Time","ms","energy V","SEM c/s"
0000000001,00:00:01,0000001381,    5.65,     13800
0000000001,00:00:01,0000001381,    5.70,     12300
0000000001,00:00:01,0000001381,    5.75,     14600
0000000001,00:00:01,0000001381,    5.80,     14300
0000000001,00:00:01,0000001381,    5.85,     12300
0000000001,00:00:01,0000001381,    5.90,     13500
0000000001,00:00:01,0000001381,    5.95,     13200
0000000001,00:00:01,0000001381,    6.00,     16900
0000000001,00:00:01,0000001381,    6.05,     14200
0000000001,00:00:01,0000001381,    6.10,     14800
0000000001,00:00:01,0000001381,    6.15,     13700
0000000001,00:00:01,0000001381,    6.20,     12800
0000000001,00:00:01,0000001381,    6.25,     13900
0000000001,00:00:01,0000001381,    6.30,     13000
0000000001,00:00:01,0000001381,    6.35,     16000
0000000001,00:00:01,0000001381,    6.40,     15200
0000000001,00:00:01,0000001381,    6.45,     13900
0000000001,00:00:01,0000001381,    6.50,     15400
0000000001,00:00:01,0000001381,    6.55,     14300
0000000001,00:00:01,0000001381,    6.60,     15900
0000000001,00:00:01,0000001381,    6.65,     16000
0000000001,00:00:01,0000001381,    6.70,     14100
0000000001,00:00:01,0000001381,    6.75,     12700
0000000001,00:00:01,0000001381,    6.80,     15400
0000000001,00:00:01,0000001381,    6.85,     14900
0000000001,00:00:01,0000001381,    6.90,     14000
0000000001,00:00:01,0000001381,    6.95,     14300
0000000001,00:00:01,0000001381,    7.00,     11700
0000000001,00:00:01,0000001381,    7.05,     13800
0000000001,00:00:01,0000001381,    7.10,     14600
0000000001,00:00:01,0000001381,    7.15,     13800
0000000001,00:00:01,0000001381,    7.20,     11600
0000000001,00:00:01,0000001381,    7.25,     13700
0000000001,00:00:01,0000001381,    7.30,     15000
0000000001,00:00:01,0000001381,    7.35,     11700
0000000001,00:00:01,0000001381,    7.40,     12500
0000000001,00:00:01,0000001381,    7.45,     12300
0000000001,00:00:01,0000001381,    7.50,     15800
0000000001,00:00:01,0000001381,    7.55,     13500
0000000001,00:00:01,0000001381,    7.60,     13400
0000000001,00:00:01,0000001381,    7.65,     14400
0000000001,00:00:01,0000001381,    7.70,     14400
0000000001,00:00:01,0000001381,    7.75,     13100
0000000001,00:00:01,0000001381,    7.80,     12400
0000000001,00:00:01,0000001381,    7.85,     16200
0000000001,00:00:01,0000001381,    7.90,     14700
0000000001,00:00:01,0000001381,    7.95,     14700
0000000001,00:00:01,0000001381,    8.00,     13100
0000000001,00:00:01,0000001381,    8.05,     10300
0000000001,00:00:01,0000001381,    8.10,     14500
0000000001,00:00:01,0000001381,    8.15,     15100
0000000001,00:00:01,0000001381,    8.20,     15100
0000000001,00:00:01,0000001381,    8.25,     13800
0000000001,00:00:01,0000001381,    8.30,     14000
0000000001,00:00:01,0000001381,    8.35,     13000
0000000001,00:00:01,0000001381,    8.40,     14400
0000000001,00:00:01,0000001381,    8.45,     13800
0000000001,00:00:01,0000001381,    8.50,     13100
0000000001,00:00:01,0000001381,    8.55,     14400
0000000001,00:00:01,0000001381,    8.60,     13600
0000000001,00:00:01,0000001381,    8.65,     15000
0000000001,00:00:01,0000001381,    8.70,     14100
0000000001,00:00:01,0000001381,    8.75,     12700
0000000001,00:00:01,0000001381,    8.80,     12900
0000000001,00:00:01,0000001381,    8.85,     11700
0000000001,00:00:01,0000001381,    8.90,     13600
0000000001,00:00:01,0000001381,    8.95,     11800
0000000001,00:00:01,0000001381,    9.00,     14700
0000000001,00:00:01,0000001381,    9.05,     13700
0000000001,00:00:01,0000001381,    9.10,     13800
0000000001,00:00:01,0000001381,    9.15,     13900
0000000001,00:00:01,0000001381,    9.20,     16600
0000000001,00:00:01,0000001381,    9.25,     14200
0000000001,00:00:01,0000001381,    9.30,     12400
0000000001,00:00:01,0000001381,    9.35,     13800
0000000001,00:00:01,0000001381,    9.40,     15300
0000000001,00:00:01,0000001381,    9.45,     12200
0000000001,00:00:01,0000001381,    9.50,     13500
0000000001,00:00:01,0000001381,    9.55,     14400
0000000001,00:00:01,0000001381,    9.60,     18000
0000000001,00:00:01,0000001381,    9.65,     12700
0000000001,00:00:01,0000001381,    9.70,     12900
0000000001,00:00:01,0000001381,    9.75,     15000
0000000001,00:00:01,0000001381,    9.80,     14300
0000000001,00:00:01,0000001381,    9.85,     14300
0000000001,00:00:01,0000001381,    9.90,     13600
0000000001,00:00:01,0000001381,    9.95,     13600
0000000001,00:00:01,0000001381,   10.00,     12000
0000000001,00:00:01,0000001381,   10.05,     12500
0000000001,00:00:01,0000001381,   10.10,     11700
0000000001,00:00:01,0000001381,   10.15,     13700
0000000001,00:00:01,0000001381,   10.20,     15800
0000000001,00:00:01,0000001381,   10.25,     13700
0000000001,00:00:01,0000001381,   10.30,     14700
0000000001,00:00:01,0000001381,   10.35,     12900
0000000001,00:00:01,0000001381,   10.40,     13500
0000000001,00:00:01,0000001381,   10.45,     13100
0000000001,00:00:01,0000001381,   10.50,     16000
0000000001,00:00:01,0000001381,   10.55,     13000
0000000001,00:00:01,0000001381,   10.60,     12100
0000000001,00:00:01,0000001381,   10.65,     12600
0000000001,00:00:01,0000001381,   10.70,     10800
0000000001,00:00:01,0000001381,   10.75,     13600
0000000001,00:00:01,0000001381,   10.80,     12100
0000000001,00:00:01,0000001381,   10.85,     12400
0000000001,00:00:01,0000001381,   10.90,     12900
0000000001,00:00:01,0000001381,   10.95,     12600
0000000001,00:00:01,0000001381,   11.00,     13700
0000000001,00:00:01,0000001381,   11.05,     12500
0000000001,00:00:01,0000001381,   11.10,     13100
0000000001,00:00:01,0000001381,   11.15,     13800
0000000001,00:00:01,0000001381,   11.20,     12200
0000000001,00:00:01,0000001381,   11.25,     12700
0000000001,00:00:01,0000001381,   11.30,     10200
0000000001,00:00:01,0000001381,   11.35,     13400
0000000001,00:00:01,0000001381,   11.40,     13500
0000000001,00:00:01,0000001381,   11.45,     12300
0000000001,00:00:01,0000001381,   11.50,     12200
0000000001,00:00:01,0000001381,   11.55,     14400
0000000001,00:00:01,0000001381,   11.60,     12900
0000000001,00:00:01,0000001381,   11.65,     14900
0000000001,00:00:01,0000001381,   11.70,     12600
0000000001,00:00:01,0000001381,   11.75,     13900
0000000001,00:00:01,0000001381,   11.80,     13000
0000000001,00:00:01,0000001381,   11.85,     13600
0000000001,00:00:01,0000001381,   11.90,     16200
0000000001,00:00:01,0000001381,   11.95,     12700
0000000001,00:00:01,0000001381,   12.00,     13500
0000000001,00:00:01,0000001381,   12.05,     13000
0000000001,00:00:01,0000001381,   12.10,     11900
0000000001,00:00:01,0000001381,   12.15,     12900
0000000001,00:00:01,0000001381,   12.20,     12100
0000000001,00:00:01,0000001381,   12.25,     13100
0000000001,00:00:01,0000001381,   12.30,     13600
0000000001,00:00:01,0000001381,   12.35,     11400
0000000001,00:00:01,0000001381,   12.40,     11100
0000000001,00:00:01,0000001381,   12.45,     12700
0000000001,00:00:01,0000001381,   12.50,     13000
0000000001,00:00:01,0000001381,   12.55,     13600
0000000001,00:00:01,0000001381,   12.60,     12200
0000000001,00:00:01,0000001381,   12.65,     14100
0000000001,00:00:01,0000001381,   12.70,     12900
0000000001,00:00:01,0000001381,   12.75,     13900
0000000001,00:00:01,0000001381,   12.80,     11700
0000000001,00:00:01,0000001381,   12.85,     11800
0000000001,00:00:01,0000001381,   12.90,     15300
0000000001,00:00:01,0000001381,   12.95,     12200
0000000001,00:00:01,0000001381,   13.00,     13300
0000000001,00:00:01,0000001381,   13.05,     14100
0000000001,00:00:01,0000001381,   13.10,     12800
0000000001,00:00:01,0000001381,   13.15,     14800
0000000001,00:00:01,0000001381,   13.20,     12500
0000000001,00:00:01,0000001381,   13.25,     13100
0000000001,00:00:01,0000001381,   13.30,     11500
0000000001,00:00:01,0000001381,   13.35,     11200
0000000001,00:00:01,0000001381,   13.40,     14800
0000000001,00:00:01,0000001381,   13.45,     11400
0000000001,00:00:01,0000001381,   13.50,     13400
0000000001,00:00:01,0000001381,   13.55,     12500
0000000001,00:00:01,0000001381,   13.60,     16800
0000000001,00:00:01,0000001381,   13.65,     12900
0000000001,00:00:01,0000001381,   13.70,     15500
0000000001,00:00:01,0000001381,   13.75,     14500
0000000001,00:00:01,0000001381,   13.80,     13300
0000000001,00:00:01,0000001381,   13.85,     13000
0000000001,00:00:01,0000001381,   13.90,     13800
0000000001,00:00:01,0000001381,   13.95,     14800
0000000001,00:00:01,0000001381,   14.00,     16200
0000000001,00:00:01,0000001381,   14.05,     13200
0000000001,00:00:01,0000001381,   14.10,     12900
0000000001,00:00:01,0000001381,   14.15,     14200
0000000001,00:00:01,0000001381,   14.20,     15600
0000000001,00:00:01,0000001381,   14.25,     14000
0000000001,00:00:01,0000001381,   14.30,     17200
0000000001,00:00:01,0000001381,   14.35,     14300
0000000001,00:00:01,0000001381,   14.40,     12300
0000000001,00:00:01,0000001381,   14.45,     16900
0000000001,00:00:01,0000001381,   14.50,     13800
0000000001,00:00:01,0000001381,   14.55,     16200
0000000001,00:00:01,0000001381,   14.60,     15600
0000000001,00:00:01,0000001381,   14.65,     16700
0000000001,00:00:01,0000001381,   14.70,     15200
0000000001,00:00:01,0000001381,   14.75,     16300
0000000001,00:00:01,0000001381,   14.80,     17300
0000000001,00:00:01,0000001381,   14.85,     19600
0000000001,00:00:01,0000001381,   14.90,     13200
0000000001,00:00:01,0000001381,   14.95,     13800
0000000001,00:00:01,0000001381,   15.00,     14300
0000000001,00:00:01,0000001381,   15.05,     13900
0000000001,00:00:01,0000001381,   15.10,     16600
0000000001,00:00:01,0000001381,   15.15,     15900
0000000001,00:00:01,0000001381,   15.20,     16500
0000000001,00:00:01,0000001381,   15.25,     16100
0000000001,00:00:01,0000001381,   15.30,     13600
0000000001,00:00:01,0000001381,   15.35,     16200
0000000001,00:00:01,0000001381,   15.40,     14500
0000000001,00:00:01,0000001381,   15.45,     18000
0000000001,00:00:01,0000001381,   15.50,     14300
0000000001,00:00:01,0000001381,   15.55,     16800
0000000001,00:00:01,0000001381,   15.60,     16000
0000000001,00:00:01,0000001381,   15.65,     14600
0000000001,00:00:01,0000001381,   15.70,     14500
0000000001,00:00:01,0000001381,   15.75,     14700
0000000001,00:00:01,0000001381,   15.80,     15500
0000000001,00:00:01,0000001381,   15.85,     15200
0000000001,00:00:01,0000001381,   15.90,     16000
0000000001,00:00:01,0000001381,   15.95,     15700
0000000001,00:00:01,0000001381,   16.00,     16300
0000000001,00:00:01,0000001381,   16.05,     17000
0000000001,00:00:01,0000001381,   16.10,     17600
0000000001,00:00:01,0000001381,   16.15,     15400
0000000001,00:00:01,0000001381,   16.20,     17400
0000000001,00:00:01,0000001381,   16.25,     17200
0000000001,00:00:01,0000001381,   16.30,     18600
0000000001,00:00:01,0000001381,   16.35,     15400
0000000001,00:00:01,0000001381,   16.40,     17300
0000000001,00:00:01,0000001381,   16.45,     17900
0000000001,00:00:01,0000001381,   16.50,     21600
0000000001,00:00:01,0000001381,   16.55,     18300
0000000001,00:00:01,0000001381,   16.60,     14900
0000000001,00:00:01,0000001381,   16.65,     17500
0000000001,00:00:01,0000001381,   16.70,     18200
0000000001,00:00:01,0000001381,   16.75,     19700
0000000001,00:00:01,0000001381,   16.80,     20600
0000000001,00:00:01,0000001381,   16.85,     17600
0000000001,00:00:01,0000001381,   16.90,     20200
0000000001,00:00:01,0000001381,   16.95,     19000
0000000001,00:00:01,0000001381,   17.00,     22600
0000000001,00:00:01,0000001381,   17.05,     20500
0000000001,00:00:01,0000001381,   17.10,     21600
0000000001,00:00:01,0000001381,   17.15,     23000
0000000001,00:00:01,0000001381,   17.20,     23900
0000000001,00:00:01,0000001381,   17.25,     25300
0000000001,00:00:01,0000001381,   17.30,     23100
0000000001,00:00:01,0000001381,   17.35,     23200
0000000001,00:00:01,0000001381,   17.40,     24800
0000000001,00:00:01,0000001381,   17.45,     24900
0000000001,00:00:01,0000001381,   17.50,     20800
0000000001,00:00:01,0000001381,   17.55,     24800
0000000001,00:00:01,0000001381,   17.60,     26500
0000000001,00:00:01,0000001381,   17.65,     22100
0000000001,00:00:01,0000001381,   17.70,     26700
0000000001,00:00:01,0000001381,   17.75,     27000
0000000001,00:00:01,0000001381,   17.80,     27700
0000000001,00:00:01,0000001381,   17.85,     29800
0000000001,00:00:01,0000001381,   17.90,     25500
0000000001,00:00:01,0000001381,   17.95,     30100
0000000001,00:00:01,0000001381,   18.00,     29900
0000000001,00:00:01,0000001381,   18.05,     27800
0000000001,00:00:01,0000001381,   18.10,     31500
0000000001,00:00:01,0000001381,   18.15,     29900
0000000001,00:00:01,0000001381,   18.20,     30300
0000000001,00:00:01,0000001381,   18.25,     29400
0000000001,00:00:01,0000001381,   18.30,     31100
0000000001,00:00:01,0000001381,   18.35,     31900
0000000001,00:00:01,0000001381,   18.40,     32900
0000000001,00:00:01,0000001381,   18.45,     34800
0000000001,00:00:01,0000001381,   18.50,     36300
0000000001,00:00:01,0000001381,   18.55,     37100
0000000001,00:00:01,0000001381,   18.60,     33700
0000000001,00:00:01,0000001381,   18.65,     36100
0000000001,00:00:01,0000001381,   18.70,     42300
0000000001,00:00:01,0000001381,   18.75,     36700
0000000001,00:00:01,0000001381,   18.80,     41800
0000000001,00:00:01,0000001381,   18.85,     40800
0000000001,00:00:01,0000001381,   18.90,     36100
0000000001,00:00:01,0000001381,   18.95,     42600
0000000001,00:00:01,0000001381,   19.00,     44800
0000000001,00:00:01,0000001381,   19.05,     41700
0000000001,00:00:01,0000001381,   19.10,     41500
0000000001,00:00:01,0000001381,   19.15,     45700
0000000001,00:00:01,0000001381,   19.20,     43900
0000000001,00:00:01,0000001381,   19.25,     51300
0000000001,00:00:01,0000001381,   19.30,     45200
0000000001,00:00:01,0000001381,   19.35,     48100
0000000001,00:00:01,0000001381,   19.40,     48000
0000000001,00:00:01,0000001381,   19.45,     48600
0000000001,00:00:01,0000001381,   19.50,     52500
0000000001,00:00:01,0000001381,   19.55,     52900
0000000001,00:00:01,0000001381,   19.60,     56200
0000000001,00:00:01,0000001381,   19.65,     62200
0000000001,00:00:01,0000001381,   19.70,     60600
0000000001,00:00:01,0000001381,   19.75,     62500
0000000001,00:00:01,0000001381,   19.80,     61100
0000000001,00:00:01,0000001381,   19.85,     58300
0000000001,00:00:01,0000001381,   19.90,     65000
0000000001,00:00:01,0000001381,   19.95,     61400
0000000001,00:00:01,0000001381,   20.00,     71200
0000000001,00:00:01,0000001381,   20.05,     72200
0000000001,00:00:01,0000001381,   20.10,     64900
0000000001,00:00:01,0000001381,   20.15,     73100
0000000001,00:00:01,0000001381,   20.20,     65200
0000000001,00:00:01,0000001381,   20.25,     74000
0000000001,00:00:01,0000001381,   20.30,     72300
0000000001,00:00:01,0000001381,   20.35,     81200
0000000001,00:00:01,0000001381,   20.40,     82400
0000000001,00:00:01,0000001381,   20.45,     80000
0000000001,00:00:01,0000001381,   20.50,     86100
0000000001,00:00:01,0000001381,   20.55,     85800
0000000001,00:00:01,0000001381,   20.60,     83300
0000000001,00:00:01,0000001381,   20.65,     82200
0000000001,00:00:01,0000001381,   20.70,     84700
0000000001,00:00:01,0000001381,   20.75,     96900
0000000001,00:00:01,0000001381,   20.80,     89600
0000000001,00:00:01,0000001381,   20.85,     91000
0000000001,00:00:01,0000001381,   20.90,     90300
0000000001,00:00:01,0000001381,   20.95,     87900
0000000001,00:00:01,0000001381,   21.00,     89300
0000000001,00:00:01,0000001381,   21.05,     90500
0000000001,00:00:01,0000001381,   21.10,     94100
0000000001,00:00:01,0000001381,   21.15,     94300
0000000001,00:00:01,0000001381,   21.20,     92200
0000000001,00:00:01,0000001381,   21.25,     91800
0000000001,00:00:01,0000001381,   21.30,     99200
0000000001,00:00:01,0000001381,   21.35,     91600
0000000001,00:00:01,0000001381,   21.40,    100300
0000000001,00:00:01,0000001381,   21.45,     92100
0000000001,00:00:01,0000001381,   21.50,     95700
0000000001,00:00:01,0000001381,   21.55,     95400
0000000001,00:00:01,0000001381,   21.60,    102000
0000000001,00:00:01,0000001381,   21.65,     86400
0000000001,00:00:01,0000001381,   21.70,     96900
0000000001,00:00:01,0000001381,   21.75,     91200
0000000001,00:00:01,0000001381,   21.80,     91600
0000000001,00:00:01,0000001381,   21.85,     90500
0000000001,00:00:01,0000001381,   21.90,     90400
0000000001,00:00:01,0000001381,   21.95,     88000
0000000001,00:00:01,0000001381,   22.00,     86800
0000000001,00:00:01,0000001381,   22.05,     84000
0000000001,00:00:01,0000001381,   22.10,     81800
0000000001,00:00:01,0000001381,   22.15,     82100
0000000001,00:00:01,0000001381,   22.20,     78000
0000000001,00:00:01,0000001381,   22.25,     76700
0000000001,00:00:01,0000001381,   22.30,     77000
0000000001,00:00:01,0000001381,   22.35,     73800
0000000001,00:00:01,0000001381,   22.40,     71800
0000000001,00:00:01,0000001381,   22.45,     69000
0000000001,00:00:01,0000001381,   22.50,     61400
0000000001,00:00:01,0000001381,   22.55,     58500
0000000001,00:00:01,0000001381,   22.60,     59600
0000000001,00:00:01,0000001381,   22.65,     59400
0000000001,00:00:01,0000001381,   22.70,     56600
0000000001,00:00:01,0000001381,   22.75,     51500
0000000001,00:00:01,0000001381,   22.80,     47900
0000000001,00:00:01,0000001381,   22.85,     45000
0000000001,00:00:01,0000001381,   22.90,     44600
0000000001,00:00:01,0000001381,   22.95,     46000
0000000001,00:00:01,0000001381,   23.00,     39700
0000000001,00:00:01,0000001381,   23.05,     36600
0000000001,00:00:01,0000001381,   23.10,     38200
0000000001,00:00:01,0000001381,   23.15,     30300
0000000001,00:00:01,0000001381,   23.20,     31400
0000000001,00:00:01,0000001381,   23.25,     28500
0000000001,00:00:01,0000001381,   23.30,     27600
0000000001,00:00:01,0000001381,   23.35,     27600
0000000001,00:00:01,0000001381,   23.40,     27200
0000000001,00:00:01,0000001381,   23.45,     23900
0000000001,00:00:01,0000001381,   23.50,     25300
0000000001,00:00:01,0000001381,   23.55,     18800
0000000001,00:00:01,0000001381,   23.60,     20800
0000000001,00:00:01,0000001381,   23.65,     15500
0000000001,00:00:01,0000001381,   23.70,     17000
0000000001,00:00:01,0000001381,   23.75,     15200
0000000001,00:00:01,0000001381,   23.80,     14100
0000000001,00:00:01,0000001381,   23.85,     12900
0000000001,00:00:01,0000001381,   23.90,     11300
0000000001,00:00:01,0000001381,   23.95,     10000
0000000001,00:00:01,0000001381,   24.00,     10400
0000000001,00:00:01,0000001381,   24.05,      7900
0000000001,00:00:01,0000001381,   24.10,      8800
0000000001,00:00:01,0000001381,   24.15,      7500
0000000001,00:00:01,0000001381,   24.20,      7200
0000000001,00:00:01,0000001381,   24.25,      5700
0000000001,00:00:01,0000001381,   24.30,      5400
0000000001,00:00:01,0000001381,   24.35,      4200
0000000001,00:00:01,0000001381,   24.40,      7200
0000000001,00:00:01,0000001381,   24.45,      4200
0000000001,00:00:01,0000001381,   24.50,      5500
0000000001,00:00:01,0000001381,   24.55,      4500
0000000001,00:00:01,0000001381,   24.60,      2500
0000000001,00:00:01,0000001381,   24.65,      4100
0000000001,00:00:01,0000001381,   24.70,      3100
0000000001,00:00:01,0000001381,   24.75,      2700
0000000001,00:00:01,0000001381,   24.80,      2500
0000000001,00:00:01,0000001381,   24.85,      2900
0000000001,00:00:01,0000001381,   24.90,      1700
0000000001,00:00:01,0000001381,   24.95,      2000
0000000001,00:00:01,0000001381,   25.00,      1500
0000000001,00:00:01,0000001381,   25.05,       900
0000000001,00:00:01,0000001381,   25.10,      1300
0000000001,00:00:01,0000001381,   25.15,      1100
0000000001,00:00:01,0000001381,   25.20,      1800
