0000000601,scans,0000000052,DataLength
"header",0000000040,"lines"
"Date",19/11/2020,"Time",11:43:33
"ID","EQP HIGH ENERGY #15031","Version",3
"Scans",1
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","+ion SIMS","SEM","energy",0.00,30.00,0.05,100.000%,100.000%,1.000000,1.000000,
"Environment",
"Global","+ion SIMS"
"1st-dynode",-3500,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"D.C.quad",-2,"%"
"F1",0,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"axis",-40.0,"V"
"cage",0.0,"V"
"delta-m",0,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",100.0000,"uA"
"energy",5.75,"V"
"extractor",-42,"V"
"focus2",-352,"V"
"gate_delay",0.1,"uS"
"gate_width",30.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"horiz",10,"%"
"lens1",-68,"V"
"lens2",-112,"V"
"mass",41.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1900,"V"
"plates",7.27,"V"
"reference",0.0,"V"
"resolution",0,"%"
"suppressor",-200,"V"
"transit-energy",3.00,"V"
"vert",30,"%"
"Data",1
"Cycle","Time","ms","energy V","SEM c/s"
0000000001,00:00:01,0000001381,    2.20,       100
0000000001,00:00:01,0000001381,    2.25,       100
0000000001,00:00:01,0000001381,    2.30,       100
0000000001,00:00:01,0000001381,    2.35,       200
0000000001,00:00:01,0000001381,    2.40,         0
0000000001,00:00:01,0000001381,    2.45,         0
0000000001,00:00:01,0000001381,    2.50,       300
0000000001,00:00:01,0000001381,    2.55,       400
0000000001,00:00:01,0000001381,    2.60,       200
0000000001,00:00:01,0000001381,    2.65,       300
0000000001,00:00:01,0000001381,    2.70,       100
0000000001,00:00:01,0000001381,    2.75,         0
0000000001,00:00:01,0000001381,    2.80,       300
0000000001,00:00:01,0000001381,    2.85,       100
0000000001,00:00:01,0000001381,    2.90,       200
0000000001,00:00:01,0000001381,    2.95,       300
0000000001,00:00:01,0000001381,    3.00,       100
0000000001,00:00:01,0000001381,    3.05,       100
0000000001,00:00:01,0000001381,    3.10,       200
0000000001,00:00:01,0000001381,    3.15,         0
0000000001,00:00:01,0000001381,    3.20,         0
0000000001,00:00:01,0000001381,    3.25,         0
0000000001,00:00:01,0000001381,    3.30,       100
0000000001,00:00:01,0000001381,    3.35,       500
0000000001,00:00:01,0000001381,    3.40,       300
0000000001,00:00:01,0000001381,    3.45,         0
0000000001,00:00:01,0000001381,    3.50,       100
0000000001,00:00:01,0000001381,    3.55,       300
0000000001,00:00:01,0000001381,    3.60,       500
0000000001,00:00:01,0000001381,    3.65,       200
0000000001,00:00:01,0000001381,    3.70,       100
0000000001,00:00:01,0000001381,    3.75,       200
0000000001,00:00:01,0000001381,    3.80,       600
0000000001,00:00:01,0000001381,    3.85,       400
0000000001,00:00:01,0000001381,    3.90,       400
0000000001,00:00:01,0000001381,    3.95,       100
0000000001,00:00:01,0000001381,    4.00,       500
0000000001,00:00:01,0000001381,    4.05,       400
0000000001,00:00:01,0000001381,    4.10,       200
0000000001,00:00:01,0000001381,    4.15,       400
0000000001,00:00:01,0000001381,    4.20,       200
0000000001,00:00:01,0000001381,    4.25,       200
0000000001,00:00:01,0000001381,    4.30,       400
0000000001,00:00:01,0000001381,    4.35,       500
0000000001,00:00:01,0000001381,    4.40,       300
0000000001,00:00:01,0000001381,    4.45,         0
0000000001,00:00:01,0000001381,    4.50,       400
0000000001,00:00:01,0000001381,    4.55,       500
0000000001,00:00:01,0000001381,    4.60,       500
0000000001,00:00:01,0000001381,    4.65,       600
0000000001,00:00:01,0000001381,    4.70,       500
0000000001,00:00:01,0000001381,    4.75,       300
0000000001,00:00:01,0000001381,    4.80,       800
0000000001,00:00:01,0000001381,    4.85,      1100
0000000001,00:00:01,0000001381,    4.90,       500
0000000001,00:00:01,0000001381,    4.95,       400
0000000001,00:00:01,0000001381,    5.00,       900
0000000001,00:00:01,0000001381,    5.05,       400
0000000001,00:00:01,0000001381,    5.10,       900
0000000001,00:00:01,0000001381,    5.15,      1500
0000000001,00:00:01,0000001381,    5.20,      1300
0000000001,00:00:01,0000001381,    5.25,      1000
0000000001,00:00:01,0000001381,    5.30,       800
0000000001,00:00:01,0000001381,    5.35,       800
0000000001,00:00:01,0000001381,    5.40,      1900
0000000001,00:00:01,0000001381,    5.45,       500
0000000001,00:00:01,0000001381,    5.50,      1400
0000000001,00:00:01,0000001381,    5.55,      2200
0000000001,00:00:01,0000001381,    5.60,      1300
0000000001,00:00:01,0000001381,    5.65,      1300
0000000001,00:00:01,0000001381,    5.70,       700
0000000001,00:00:01,0000001381,    5.75,      1000
0000000001,00:00:01,0000001381,    5.80,       600
0000000001,00:00:01,0000001381,    5.85,       700
0000000001,00:00:01,0000001381,    5.90,      1100
0000000001,00:00:01,0000001381,    5.95,      1100
0000000001,00:00:01,0000001381,    6.00,      1400
0000000001,00:00:01,0000001381,    6.05,      1100
0000000001,00:00:01,0000001381,    6.10,      1000
0000000001,00:00:01,0000001381,    6.15,      1600
0000000001,00:00:01,0000001381,    6.20,      1700
0000000001,00:00:01,0000001381,    6.25,      2200
0000000001,00:00:01,0000001381,    6.30,      1500
0000000001,00:00:01,0000001381,    6.35,       800
0000000001,00:00:01,0000001381,    6.40,      1600
0000000001,00:00:01,0000001381,    6.45,      2500
0000000001,00:00:01,0000001381,    6.50,      2300
0000000001,00:00:01,0000001381,    6.55,      1400
0000000001,00:00:01,0000001381,    6.60,      2200
0000000001,00:00:01,0000001381,    6.65,      1600
0000000001,00:00:01,0000001381,    6.70,      1400
0000000001,00:00:01,0000001381,    6.75,      2600
0000000001,00:00:01,0000001381,    6.80,      2800
0000000001,00:00:01,0000001381,    6.85,      1800
0000000001,00:00:01,0000001381,    6.90,      3200
0000000001,00:00:01,0000001381,    6.95,      3500
0000000001,00:00:01,0000001381,    7.00,      3300
0000000001,00:00:01,0000001381,    7.05,      3400
0000000001,00:00:01,0000001381,    7.10,      3600
0000000001,00:00:01,0000001381,    7.15,      2800
0000000001,00:00:01,0000001381,    7.20,      2800
0000000001,00:00:01,0000001381,    7.25,      3600
0000000001,00:00:01,0000001381,    7.30,      2200
0000000001,00:00:01,0000001381,    7.35,      2900
0000000001,00:00:01,0000001381,    7.40,      2700
0000000001,00:00:01,0000001381,    7.45,      3700
0000000001,00:00:01,0000001381,    7.50,      1200
0000000001,00:00:01,0000001381,    7.55,      3900
0000000001,00:00:01,0000001381,    7.60,      2600
0000000001,00:00:01,0000001381,    7.65,      3000
0000000001,00:00:01,0000001381,    7.70,      2100
0000000001,00:00:01,0000001381,    7.75,      3100
0000000001,00:00:01,0000001381,    7.80,      5200
0000000001,00:00:01,0000001381,    7.85,      3400
0000000001,00:00:01,0000001381,    7.90,      4400
0000000001,00:00:01,0000001381,    7.95,      2700
0000000001,00:00:01,0000001381,    8.00,      3300
0000000001,00:00:01,0000001381,    8.05,      2200
0000000001,00:00:01,0000001381,    8.10,      3900
0000000001,00:00:01,0000001381,    8.15,      6100
0000000001,00:00:01,0000001381,    8.20,      2800
0000000001,00:00:01,0000001381,    8.25,      2900
0000000001,00:00:01,0000001381,    8.30,      3700
0000000001,00:00:01,0000001381,    8.35,      3600
0000000001,00:00:01,0000001381,    8.40,      3500
0000000001,00:00:01,0000001381,    8.45,      4900
0000000001,00:00:01,0000001381,    8.50,      3200
0000000001,00:00:01,0000001381,    8.55,      4900
0000000001,00:00:01,0000001381,    8.60,      5300
0000000001,00:00:01,0000001381,    8.65,      4600
0000000001,00:00:01,0000001381,    8.70,      5400
0000000001,00:00:01,0000001381,    8.75,      4200
0000000001,00:00:01,0000001381,    8.80,      4100
0000000001,00:00:01,0000001381,    8.85,      4500
0000000001,00:00:01,0000001381,    8.90,      3500
0000000001,00:00:01,0000001381,    8.95,      3800
0000000001,00:00:01,0000001381,    9.00,      4800
0000000001,00:00:01,0000001381,    9.05,      5000
0000000001,00:00:01,0000001381,    9.10,      5000
0000000001,00:00:01,0000001381,    9.15,      3700
0000000001,00:00:01,0000001381,    9.20,      4100
0000000001,00:00:01,0000001381,    9.25,      2900
0000000001,00:00:01,0000001381,    9.30,      4700
0000000001,00:00:01,0000001381,    9.35,      4200
0000000001,00:00:01,0000001381,    9.40,      4400
0000000001,00:00:01,0000001381,    9.45,      6500
0000000001,00:00:01,0000001381,    9.50,      5800
0000000001,00:00:01,0000001381,    9.55,      5300
0000000001,00:00:01,0000001381,    9.60,      5700
0000000001,00:00:01,0000001381,    9.65,      4700
0000000001,00:00:01,0000001381,    9.70,      3500
0000000001,00:00:01,0000001381,    9.75,      4300
0000000001,00:00:01,0000001381,    9.80,      5300
0000000001,00:00:01,0000001381,    9.85,      3400
0000000001,00:00:01,0000001381,    9.90,      6700
0000000001,00:00:01,0000001381,    9.95,      6800
0000000001,00:00:01,0000001381,   10.00,      5100
0000000001,00:00:01,0000001381,   10.05,      4400
0000000001,00:00:01,0000001381,   10.10,      5100
0000000001,00:00:01,0000001381,   10.15,      7500
0000000001,00:00:01,0000001381,   10.20,      5700
0000000001,00:00:01,0000001381,   10.25,      5900
0000000001,00:00:01,0000001381,   10.30,      5500
0000000001,00:00:01,0000001381,   10.35,      4400
0000000001,00:00:01,0000001381,   10.40,      5500
0000000001,00:00:01,0000001381,   10.45,      6700
0000000001,00:00:01,0000001381,   10.50,      5200
0000000001,00:00:01,0000001381,   10.55,      4400
0000000001,00:00:01,0000001381,   10.60,      5500
0000000001,00:00:01,0000001381,   10.65,      5700
0000000001,00:00:01,0000001381,   10.70,      6400
0000000001,00:00:01,0000001381,   10.75,      4800
0000000001,00:00:01,0000001381,   10.80,      6000
0000000001,00:00:01,0000001381,   10.85,      4900
0000000001,00:00:01,0000001381,   10.90,      4500
0000000001,00:00:01,0000001381,   10.95,      5400
0000000001,00:00:01,0000001381,   11.00,      5100
0000000001,00:00:01,0000001381,   11.05,      6800
0000000001,00:00:01,0000001381,   11.10,      3600
0000000001,00:00:01,0000001381,   11.15,      6700
0000000001,00:00:01,0000001381,   11.20,      4800
0000000001,00:00:01,0000001381,   11.25,      6900
0000000001,00:00:01,0000001381,   11.30,      6300
0000000001,00:00:01,0000001381,   11.35,      7700
0000000001,00:00:01,0000001381,   11.40,      6500
0000000001,00:00:01,0000001381,   11.45,      7600
0000000001,00:00:01,0000001381,   11.50,      5700
0000000001,00:00:01,0000001381,   11.55,      6500
0000000001,00:00:01,0000001381,   11.60,      7200
0000000001,00:00:01,0000001381,   11.65,      6100
0000000001,00:00:01,0000001381,   11.70,      4500
0000000001,00:00:01,0000001381,   11.75,      6200
0000000001,00:00:01,0000001381,   11.80,      5800
0000000001,00:00:01,0000001381,   11.85,      5000
0000000001,00:00:01,0000001381,   11.90,      5900
0000000001,00:00:01,0000001381,   11.95,      5900
0000000001,00:00:01,0000001381,   12.00,      5600
0000000001,00:00:01,0000001381,   12.05,      5800
0000000001,00:00:01,0000001381,   12.10,      6800
0000000001,00:00:01,0000001381,   12.15,      7700
0000000001,00:00:01,0000001381,   12.20,      7800
0000000001,00:00:01,0000001381,   12.25,      6600
0000000001,00:00:01,0000001381,   12.30,      7800
0000000001,00:00:01,0000001381,   12.35,      7000
0000000001,00:00:01,0000001381,   12.40,      7800
0000000001,00:00:01,0000001381,   12.45,      8600
0000000001,00:00:01,0000001381,   12.50,      8500
0000000001,00:00:01,0000001381,   12.55,      9200
0000000001,00:00:01,0000001381,   12.60,      7100
0000000001,00:00:01,0000001381,   12.65,      7800
0000000001,00:00:01,0000001381,   12.70,      6900
0000000001,00:00:01,0000001381,   12.75,      6800
0000000001,00:00:01,0000001381,   12.80,      8000
0000000001,00:00:01,0000001381,   12.85,      7700
0000000001,00:00:01,0000001381,   12.90,      8700
0000000001,00:00:01,0000001381,   12.95,      9000
0000000001,00:00:01,0000001381,   13.00,      8200
0000000001,00:00:01,0000001381,   13.05,      7500
0000000001,00:00:01,0000001381,   13.10,      8900
0000000001,00:00:01,0000001381,   13.15,      7600
0000000001,00:00:01,0000001381,   13.20,      7800
0000000001,00:00:01,0000001381,   13.25,      8100
0000000001,00:00:01,0000001381,   13.30,      9600
0000000001,00:00:01,0000001381,   13.35,      7800
0000000001,00:00:01,0000001381,   13.40,      7800
0000000001,00:00:01,0000001381,   13.45,      7300
0000000001,00:00:01,0000001381,   13.50,      8800
0000000001,00:00:01,0000001381,   13.55,      9700
0000000001,00:00:01,0000001381,   13.60,      7600
0000000001,00:00:01,0000001381,   13.65,      8200
0000000001,00:00:01,0000001381,   13.70,      8400
0000000001,00:00:01,0000001381,   13.75,      9200
0000000001,00:00:01,0000001381,   13.80,     10800
0000000001,00:00:01,0000001381,   13.85,      9400
0000000001,00:00:01,0000001381,   13.90,      7600
0000000001,00:00:01,0000001381,   13.95,      8200
0000000001,00:00:01,0000001381,   14.00,      8000
0000000001,00:00:01,0000001381,   14.05,      9200
0000000001,00:00:01,0000001381,   14.10,      8500
0000000001,00:00:01,0000001381,   14.15,      7400
0000000001,00:00:01,0000001381,   14.20,      9200
0000000001,00:00:01,0000001381,   14.25,      8500
0000000001,00:00:01,0000001381,   14.30,      8400
0000000001,00:00:01,0000001381,   14.35,      7900
0000000001,00:00:01,0000001381,   14.40,      8500
0000000001,00:00:01,0000001381,   14.45,     10200
0000000001,00:00:01,0000001381,   14.50,      8000
0000000001,00:00:01,0000001381,   14.55,      7300
0000000001,00:00:01,0000001381,   14.60,     11800
0000000001,00:00:01,0000001381,   14.65,     10400
0000000001,00:00:01,0000001381,   14.70,      9400
0000000001,00:00:01,0000001381,   14.75,     10200
0000000001,00:00:01,0000001381,   14.80,     10800
0000000001,00:00:01,0000001381,   14.85,      9200
0000000001,00:00:01,0000001381,   14.90,     10200
0000000001,00:00:01,0000001381,   14.95,      9300
0000000001,00:00:01,0000001381,   15.00,      9600
0000000001,00:00:01,0000001381,   15.05,     12100
0000000001,00:00:01,0000001381,   15.10,     10700
0000000001,00:00:01,0000001381,   15.15,      7500
0000000001,00:00:01,0000001381,   15.20,      9800
0000000001,00:00:01,0000001381,   15.25,     11400
0000000001,00:00:01,0000001381,   15.30,      7900
0000000001,00:00:01,0000001381,   15.35,      8900
0000000001,00:00:01,0000001381,   15.40,      9600
0000000001,00:00:01,0000001381,   15.45,      9300
0000000001,00:00:01,0000001381,   15.50,      9300
0000000001,00:00:01,0000001381,   15.55,     12000
0000000001,00:00:01,0000001381,   15.60,      8600
0000000001,00:00:01,0000001381,   15.65,      8400
0000000001,00:00:01,0000001381,   15.70,      8000
0000000001,00:00:01,0000001381,   15.75,      7700
0000000001,00:00:01,0000001381,   15.80,      8900
0000000001,00:00:01,0000001381,   15.85,     10500
0000000001,00:00:01,0000001381,   15.90,      9800
0000000001,00:00:01,0000001381,   15.95,     10100
0000000001,00:00:01,0000001381,   16.00,     13100
0000000001,00:00:01,0000001381,   16.05,     10600
0000000001,00:00:01,0000001381,   16.10,      8900
0000000001,00:00:01,0000001381,   16.15,     11100
0000000001,00:00:01,0000001381,   16.20,     13500
0000000001,00:00:01,0000001381,   16.25,     12700
0000000001,00:00:01,0000001381,   16.30,     12100
0000000001,00:00:01,0000001381,   16.35,     13000
0000000001,00:00:01,0000001381,   16.40,     12500
0000000001,00:00:01,0000001381,   16.45,     12700
0000000001,00:00:01,0000001381,   16.50,     13100
0000000001,00:00:01,0000001381,   16.55,     10100
0000000001,00:00:01,0000001381,   16.60,     11200
0000000001,00:00:01,0000001381,   16.65,     10000
0000000001,00:00:01,0000001381,   16.70,     10900
0000000001,00:00:01,0000001381,   16.75,     12900
0000000001,00:00:01,0000001381,   16.80,     10900
0000000001,00:00:01,0000001381,   16.85,     10400
0000000001,00:00:01,0000001381,   16.90,     12100
0000000001,00:00:01,0000001381,   16.95,     10800
0000000001,00:00:01,0000001381,   17.00,     11100
0000000001,00:00:01,0000001381,   17.05,     13800
0000000001,00:00:01,0000001381,   17.10,     12300
0000000001,00:00:01,0000001381,   17.15,     13800
0000000001,00:00:01,0000001381,   17.20,     12700
0000000001,00:00:01,0000001381,   17.25,     11200
0000000001,00:00:01,0000001381,   17.30,     12600
0000000001,00:00:01,0000001381,   17.35,     11800
0000000001,00:00:01,0000001381,   17.40,     12600
0000000001,00:00:01,0000001381,   17.45,     12500
0000000001,00:00:01,0000001381,   17.50,     12800
0000000001,00:00:01,0000001381,   17.55,     14100
0000000001,00:00:01,0000001381,   17.60,     12400
0000000001,00:00:01,0000001381,   17.65,     14000
0000000001,00:00:01,0000001381,   17.70,     14600
0000000001,00:00:01,0000001381,   17.75,     14300
0000000001,00:00:01,0000001381,   17.80,     12100
0000000001,00:00:01,0000001381,   17.85,     15400
0000000001,00:00:01,0000001381,   17.90,     10400
0000000001,00:00:01,0000001381,   17.95,     12100
0000000001,00:00:01,0000001381,   18.00,     15200
0000000001,00:00:01,0000001381,   18.05,     15300
0000000001,00:00:01,0000001381,   18.10,     14700
0000000001,00:00:01,0000001381,   18.15,     15900
0000000001,00:00:01,0000001381,   18.20,     10800
0000000001,00:00:01,0000001381,   18.25,     13200
0000000001,00:00:01,0000001381,   18.30,     13600
0000000001,00:00:01,0000001381,   18.35,     16900
0000000001,00:00:01,0000001381,   18.40,     16200
0000000001,00:00:01,0000001381,   18.45,     16000
0000000001,00:00:01,0000001381,   18.50,     15300
0000000001,00:00:01,0000001381,   18.55,     15600
0000000001,00:00:01,0000001381,   18.60,     14300
0000000001,00:00:01,0000001381,   18.65,     17500
0000000001,00:00:01,0000001381,   18.70,     18500
0000000001,00:00:01,0000001381,   18.75,     12700
0000000001,00:00:01,0000001381,   18.80,     14400
0000000001,00:00:01,0000001381,   18.85,     17400
0000000001,00:00:01,0000001381,   18.90,     16200
0000000001,00:00:01,0000001381,   18.95,     17700
0000000001,00:00:01,0000001381,   19.00,     16600
0000000001,00:00:01,0000001381,   19.05,     15400
0000000001,00:00:01,0000001381,   19.10,     17700
0000000001,00:00:01,0000001381,   19.15,     17400
0000000001,00:00:01,0000001381,   19.20,     16900
0000000001,00:00:01,0000001381,   19.25,     18400
0000000001,00:00:01,0000001381,   19.30,     15000
0000000001,00:00:01,0000001381,   19.35,     20500
0000000001,00:00:01,0000001381,   19.40,     19400
0000000001,00:00:01,0000001381,   19.45,     19600
0000000001,00:00:01,0000001381,   19.50,     20800
0000000001,00:00:01,0000001381,   19.55,     19900
0000000001,00:00:01,0000001381,   19.60,     21600
0000000001,00:00:01,0000001381,   19.65,     19300
0000000001,00:00:01,0000001381,   19.70,     18500
0000000001,00:00:01,0000001381,   19.75,     22000
0000000001,00:00:01,0000001381,   19.80,     21600
0000000001,00:00:01,0000001381,   19.85,     23800
0000000001,00:00:01,0000001381,   19.90,     21800
0000000001,00:00:01,0000001381,   19.95,     22100
0000000001,00:00:01,0000001381,   20.00,     20800
0000000001,00:00:01,0000001381,   20.05,     24500
0000000001,00:00:01,0000001381,   20.10,     21600
0000000001,00:00:01,0000001381,   20.15,     22700
0000000001,00:00:01,0000001381,   20.20,     25100
0000000001,00:00:01,0000001381,   20.25,     27100
0000000001,00:00:01,0000001381,   20.30,     24300
0000000001,00:00:01,0000001381,   20.35,     27600
0000000001,00:00:01,0000001381,   20.40,     25900
0000000001,00:00:01,0000001381,   20.45,     26400
0000000001,00:00:01,0000001381,   20.50,     28100
0000000001,00:00:01,0000001381,   20.55,     25800
0000000001,00:00:01,0000001381,   20.60,     27400
0000000001,00:00:01,0000001381,   20.65,     31600
0000000001,00:00:01,0000001381,   20.70,     26300
0000000001,00:00:01,0000001381,   20.75,     28500
0000000001,00:00:01,0000001381,   20.80,     31300
0000000001,00:00:01,0000001381,   20.85,     28000
0000000001,00:00:01,0000001381,   20.90,     30800
0000000001,00:00:01,0000001381,   20.95,     31300
0000000001,00:00:01,0000001381,   21.00,     33300
0000000001,00:00:01,0000001381,   21.05,     31900
0000000001,00:00:01,0000001381,   21.10,     35900
0000000001,00:00:01,0000001381,   21.15,     36700
0000000001,00:00:01,0000001381,   21.20,     36200
0000000001,00:00:01,0000001381,   21.25,     40900
0000000001,00:00:01,0000001381,   21.30,     37600
0000000001,00:00:01,0000001381,   21.35,     43800
0000000001,00:00:01,0000001381,   21.40,     45700
0000000001,00:00:01,0000001381,   21.45,     45100
0000000001,00:00:01,0000001381,   21.50,     50600
0000000001,00:00:01,0000001381,   21.55,     53300
0000000001,00:00:01,0000001381,   21.60,     52100
0000000001,00:00:01,0000001381,   21.65,     54000
0000000001,00:00:01,0000001381,   21.70,     54900
0000000001,00:00:01,0000001381,   21.75,     66700
0000000001,00:00:01,0000001381,   21.80,     71700
0000000001,00:00:01,0000001381,   21.85,     76300
0000000001,00:00:01,0000001381,   21.90,     78100
0000000001,00:00:01,0000001381,   21.95,     77600
0000000001,00:00:01,0000001381,   22.00,     85900
0000000001,00:00:01,0000001381,   22.05,     91800
0000000001,00:00:01,0000001381,   22.10,    101600
0000000001,00:00:01,0000001381,   22.15,    102200
0000000001,00:00:01,0000001381,   22.20,    108500
0000000001,00:00:01,0000001381,   22.25,    123300
0000000001,00:00:01,0000001381,   22.30,    119600
0000000001,00:00:01,0000001381,   22.35,    122000
0000000001,00:00:01,0000001381,   22.40,    123800
0000000001,00:00:01,0000001381,   22.45,    137000
0000000001,00:00:01,0000001381,   22.50,    153500
0000000001,00:00:01,0000001381,   22.55,    148200
0000000001,00:00:01,0000001381,   22.60,    171900
0000000001,00:00:01,0000001381,   22.65,    178600
0000000001,00:00:01,0000001381,   22.70,    173200
0000000001,00:00:01,0000001381,   22.75,    172700
0000000001,00:00:01,0000001381,   22.80,    178700
0000000001,00:00:01,0000001381,   22.85,    179000
0000000001,00:00:01,0000001381,   22.90,    194200
0000000001,00:00:01,0000001381,   22.95,    189700
0000000001,00:00:01,0000001381,   23.00,    198700
0000000001,00:00:01,0000001381,   23.05,    194300
0000000001,00:00:01,0000001381,   23.10,    202700
0000000001,00:00:01,0000001381,   23.15,    203800
0000000001,00:00:01,0000001381,   23.20,    200600
0000000001,00:00:01,0000001381,   23.25,    206600
0000000001,00:00:01,0000001381,   23.30,    221100
0000000001,00:00:01,0000001381,   23.35,    224200
0000000001,00:00:01,0000001381,   23.40,    214800
0000000001,00:00:01,0000001381,   23.45,    215700
0000000001,00:00:01,0000001381,   23.50,    215200
0000000001,00:00:01,0000001381,   23.55,    223600
0000000001,00:00:01,0000001381,   23.60,    220000
0000000001,00:00:01,0000001381,   23.65,    230700
0000000001,00:00:01,0000001381,   23.70,    217900
0000000001,00:00:01,0000001381,   23.75,    215000
0000000001,00:00:01,0000001381,   23.80,    223600
0000000001,00:00:01,0000001381,   23.85,    221700
0000000001,00:00:01,0000001381,   23.90,    227900
0000000001,00:00:01,0000001381,   23.95,    224500
0000000001,00:00:01,0000001381,   24.00,    225000
0000000001,00:00:01,0000001381,   24.05,    215300
0000000001,00:00:01,0000001381,   24.10,    228800
0000000001,00:00:01,0000001381,   24.15,    209600
0000000001,00:00:01,0000001381,   24.20,    211700
0000000001,00:00:01,0000001381,   24.25,    206900
0000000001,00:00:01,0000001381,   24.30,    199300
0000000001,00:00:01,0000001381,   24.35,    197000
0000000001,00:00:01,0000001381,   24.40,    186500
0000000001,00:00:01,0000001381,   24.45,    185800
0000000001,00:00:01,0000001381,   24.50,    177900
0000000001,00:00:01,0000001381,   24.55,    168400
0000000001,00:00:01,0000001381,   24.60,    154600
0000000001,00:00:01,0000001381,   24.65,    159200
0000000001,00:00:01,0000001381,   24.70,    156600
0000000001,00:00:01,0000001381,   24.75,    140600
0000000001,00:00:01,0000001381,   24.80,    138700
0000000001,00:00:01,0000001381,   24.85,    125700
0000000001,00:00:01,0000001381,   24.90,    126700
0000000001,00:00:01,0000001381,   24.95,    114000
0000000001,00:00:01,0000001381,   25.00,    105200
0000000001,00:00:01,0000001381,   25.05,    103900
0000000001,00:00:01,0000001381,   25.10,    104100
0000000001,00:00:01,0000001381,   25.15,     94700
0000000001,00:00:01,0000001381,   25.20,     85900
0000000001,00:00:01,0000001381,   25.25,     84700
0000000001,00:00:01,0000001381,   25.30,     79100
0000000001,00:00:01,0000001381,   25.35,     69200
0000000001,00:00:01,0000001381,   25.40,     68800
